
Pedro, Pascal,0.5290442109107971,0.006316378712654114,0.022242067381739616,0.008656533434987068,0.0019025367219001055,0.3737180829048157,0.058120157569646835,White,Latino_Hispanic
Bella, Ramsey,0.9945671558380127,7.825916691217571e-05,7.088936399668455e-05,1.2459000572562218e-05,2.4406442662439076e-06,0.003615205641835928,0.0016536361072212458,White,White
Matilda, De Angelis,0.24003320932388306,2.734399095061235e-05,0.0022332726512104273,0.005060108378529549,0.0031268589664250612,0.7105734944343567,0.03894577920436859,Middle Eastern,White
Rutina, Wesley,0.0032076158095151186,0.7515122890472412,0.0005694514838978648,0.001690495410002768,0.0131183797493577,0.01595410890877247,0.21394765377044678,Black,Black
Kathryn, Newton,0.9989014863967896,1.3986829117129673e-07,7.754862963338383e-06,5.264568017082638e-07,4.974610305907845e-07,0.0010522983502596617,3.72762733604759e-05,,White
Jonathan, Majors,2.893710586704401e-07,0.9999401569366455,5.73295210415381e-07,3.3319893191219307e-06,3.0802038963884115e-05,1.0255602092001936e-06,2.383695391472429e-05,Black,Black
Richard, Belzer,0.6149551272392273,1.0771167580969632e-05,1.9738621631404385e-05,1.1884113519045059e-05,0.00037478693411685526,0.37896767258644104,0.005660017486661673,White,White
Annie, Wersching,0.8764223456382751,0.0001224655716214329,0.07985818386077881,0.004154219292104244,0.0001401574263582006,0.010051552206277847,0.029251091182231903,White,White
Evangeline, Lilly,0.8344083428382874,0.006985811982303858,0.004142672289162874,0.003298224648460746,0.0006810056511312723,0.005979790352284908,0.14450418949127197,White,White
Katy ,M. O'Brian,0.14800375699996948,0.0010647549061104655,0.054135385900735855,0.024570247158408165,0.0027120814193040133,0.7261077761650085,0.043405961245298386,Middle Eastern,White/Black
Madelyn, Cline,0.29583683609962463,5.817090277560055e-05,0.0012579363537952304,0.0005258211167529225,0.0006961332401260734,0.686796247959137,0.014828923158347607,Middle Eastern,White
Anna, Torv,0.9916505217552185,4.8490605877304915e-06,0.0002619427104946226,1.062418959918432e-05,4.914494184049545e-06,0.007834850810468197,0.00023226210032589734,White,White
Brendan, Fraser,0.6051031351089478,0.00014002862735651433,2.577374289103318e-05,1.4772709619137459e-05,0.0002462860138621181,0.38206803798675537,0.012401939369738102,White,White
Natasha, Lyonne,0.9980157613754272,4.982022801414132e-06,1.4012087376613636e-05,2.539528395573143e-06,4.513162366492907e-06,0.001408125157468021,0.0005500615225173533,White,White
Melanie, Lynskey,0.3731738030910492,1.0335875231248792e-05,4.562524554785341e-05,1.808150773285888e-05,3.623971133492887e-05,0.6240016222000122,0.0027142746839672327,Middle Eastern,White
Cara, Delevingne,0.01810750924050808,2.5222236217814498e-05,9.040000804816373e-06,9.738971129991114e-06,0.00017118698451668024,0.9801890850067139,0.0014882334508001804,Middle Eastern,White
Alexandra, Daddario,0.9971032738685608,8.205130370697589e-07,8.578610504628159e-06,2.535370640543988e-06,3.987393483839696e-06,0.0027573546394705772,0.00012338122178334743,White,White
Jansen, Panettiere,0.2000168114900589,0.00027402027626521885,0.00013405532808974385,0.00022527443070430309,0.051712047308683395,0.6622021198272705,0.0854356586933136,Middle Eastern,White
Elizabeth, Banks,0.9308496117591858,2.1599205410893774e-06,3.2392210414400324e-05,5.684156803908991e-06,7.5813727562490385e-06,0.06835278868675232,0.0007497593760490417,White,White
Stella, Stevens,0.9997326731681824,2.8484302561082586e-07,2.140877086276305e-06,3.125541070403415e-07,2.0373944664697774e-07,0.00022273813374340534,4.1669329220894724e-05,White,White
Mia, Goth,0.2081470936536789,0.000727044593077153,0.07928911596536636,0.0076784114353358746,0.0014083358692005277,0.6450209021568298,0.0577290803194046,Middle Eastern,White
Nico, Parker,0.09801246970891953,0.0010567656718194485,0.009605948813259602,0.009746106341481209,0.0027142211329191923,0.832355260848999,0.0465092808008194,Middle Eastern,White
Jeri, Ryan,0.1979622095823288,0.008895204402506351,0.014002542942762375,0.06805578619241714,0.1326424777507782,0.2066609114408493,0.3717808723449707,Latino_Hispanic,White
Raquel, Welch,0.9184095859527588,4.8609188525006175e-05,4.180088217253797e-05,6.580680928891525e-05,0.0032519265078008175,0.04106803238391876,0.037114277482032776,White,White
Alison, Brie,0.9905968904495239,1.5377231648017187e-06,1.4895776075718459e-05,1.8761310229820083e-06,1.405482180416584e-05,0.008545069955289364,0.0008256409782916307,White,White
Tom, Sizemore,0.5501313209533691,1.5740946764708497e-05,2.722225690376945e-05,1.7452341126045212e-05,4.232888750266284e-05,0.4487953782081604,0.0009704928379505873,White,White
Brandon, Sklenar,0.22388343513011932,7.473111327271909e-05,3.903927790815942e-05,1.839338983700145e-05,0.00147903838660568,0.7697667479515076,0.00473850267007947,Middle Eastern,White
Charlotte, Ritchie,0.9997660517692566,5.719221007893793e-07,1.8828126485459507e-05,1.9147446437273175e-06,5.618724117084639e-07,9.880541620077565e-05,0.00011325558443786576,White,White
Jennifer Love, Hewitt,0.9863972067832947,6.692978786304593e-05,0.001598185277543962,0.0001789453817764297,4.659472324419767e-05,0.0060820551589131355,0.005629961844533682,White,White
Ashley, Johnson,0.9881381392478943,1.7941762052942067e-05,0.001959280576556921,0.00025967194233089685,0.00011488440213724971,0.00655753817409277,0.0029524725396186113,White,White
Austin, Butler,0.9879312515258789,1.2040872206853237e-05,1.146560680354014e-05,2.643585958139738e-06,4.46602552983677e-06,0.01102711446583271,0.0010109941940754652,White,White
Cole, Hauser,0.7433512210845947,1.6853196939337067e-05,0.000270445627393201,6.22668958385475e-05,3.957225999329239e-05,0.25464683771133423,0.0016127608250826597,White,White
Tom, Cruise,0.9990361928939819,8.139218152791727e-07,1.4629679299105192e-06,2.462727707097656e-06,5.228133431955939e-06,0.0007210277253761888,0.00023284352209884673,White,White
Isabel, May,0.7700891494750977,5.937986497883685e-05,0.022579390555620193,0.0024519937578588724,0.00022162125969771296,0.20074798166751862,0.0038504875265061855,White,White
Christa, Miller,0.999536395072937,1.5700290987297194e-06,2.0076948203495704e-05,3.4356651212874567e-06,1.2791628023478552e-06,0.00035876553738489747,7.851048576412722e-05,White,White
Alexander, Skarsgard,0.05118019878864288,0.004802661016583443,0.7182753086090088,0.13901472091674805,0.0029204771853983402,0.03700931742787361,0.046797312796115875,Asian,White
Paulina, Gaitan,0.10742735862731934,0.0008582854061387479,0.01109388004988432,0.0023974075447767973,0.0007580860983580351,0.8526586890220642,0.02480626292526722,Middle Eastern,Latino_Hispanic
Margot, Robbie,0.7522631287574768,0.001230504596605897,0.00047230266500264406,0.0005720615736208856,0.002052861265838146,0.1335611343383789,0.10984797030687332,White,White
Anya, Taylor-Joy,0.9484072327613831,1.6901340131880715e-05,4.5546144974650815e-05,3.706272082126816e-06,4.317462298786268e-06,0.05128221958875656,0.00024009108892641962,White,White
Paul, Rudd,0.9377408027648926,2.706824852793943e-05,6.282114190980792e-05,3.216279947082512e-05,5.0129921874031425e-05,0.056699447333812714,0.005387560930103064,White,White
Michelle, Pfeiffer,0.9869872331619263,8.534439075447153e-07,1.7062562619685195e-05,6.703190138068749e-06,3.604510311561171e-06,0.01276399102061987,0.0002205114724347368,White,White
Julia, Schlaepfer,0.8452193140983582,0.00022814652766101062,8.031136530917138e-05,5.473663259181194e-05,0.0009757035877555609,0.1424851268529892,0.010956669226288795,White,White
Catherine, Haena Kim,0.0038882240187376738,2.7409758331486955e-05,0.6962451338768005,0.29355108737945557,0.0006837311666458845,0.001076723332516849,0.004527691751718521,Asian,Asian
Emily, Blunt,0.8338155746459961,5.4358089982997626e-05,8.679524034960195e-05,3.316217043902725e-05,0.0003335879009682685,0.11514904350042343,0.05052758380770683,White,White
Gabriel, Luna,0.20045560598373413,0.001146218040958047,0.15417486429214478,0.04660312831401825,0.0007747035706415772,0.4252803921699524,0.17156508564949036,Middle Eastern,Latino_Hispanic
Bridget, Regan,0.9905995726585388,2.2698011889588088e-05,5.0282207666896284e-05,9.78021307673771e-06,3.987384116044268e-05,0.0057021318934857845,0.0035756644792854786,White,White
Joey, King,0.7314040660858154,0.00011118075781268999,4.648811955121346e-05,1.2372045603115112e-05,0.00019321269064676017,0.26581665873527527,0.002416056115180254,White,White
Bruce, Willis,0.9873866438865662,0.0001374476560158655,4.707173502538353e-05,8.220530617109034e-06,9.129660611506552e-06,0.012082701548933983,0.00032871481380425394,White,White
Kelly, Reilly,0.9969980716705322,5.932064937042014e-07,3.49227525475726e-06,1.3504273965736502e-06,1.138825496127538e-06,0.002964220242574811,3.109539466095157e-05,White,White
Milo, Ventimiglia,0.9979216456413269,1.7054125009963172e-06,4.072608589922311e-06,2.6637492283043684e-06,2.388737584624323e-06,0.0018747913418337703,0.00019262792193330824,White,White
Dichen, Lachman,0.12231887131929398,3.7169698771322146e-05,0.7764708995819092,0.0819011926651001,0.0004473261069506407,0.0046375165693461895,0.014187030494213104,Asian,White/Asian
Brad, Pitt,0.9533369541168213,8.876759238773957e-05,4.505194374360144e-05,6.69138171360828e-06,5.444977796287276e-05,0.044630978256464005,0.0018371430924162269,White,White
Graham, Greene,0.1736171841621399,0.0012483724858611822,0.3874457776546478,0.05774983763694763,0.002085358602926135,0.08413249254226685,0.29372096061706543,Asian,Native American
Ashley, Greene,0.9403281211853027,6.0179783758940175e-05,2.8608945285668597e-05,9.376061825605575e-06,5.694812352885492e-05,0.05722916126251221,0.0022874795831739902,White,White
Murray, Bartlett,0.9331313371658325,2.2473710487247445e-05,1.4201390513335355e-05,1.5174401596595999e-05,5.786003384855576e-05,0.05846279487013817,0.008296236395835876,White,White
Billy, Crudup,0.981097936630249,1.5481256241400843e-06,1.9137567505822517e-05,6.379897968145087e-06,1.0759678843896836e-05,0.018160415813326836,0.0007037311443127692,White,White
Leonardo, DiCaprio,0.8824883103370667,0.00023200853320304304,0.001109063159674406,0.00036123019526712596,0.0005000336677767336,0.07678662985563278,0.03852280601859093,White,White
Ashton, Kutcher,0.10406824946403503,7.2570383053971455e-06,0.0002838492509908974,9.595067240297794e-05,0.0002478399546816945,0.8910614848136902,0.004235247150063515,Middle Eastern,White
Samara, Weaving,0.11368405073881149,0.006465654354542494,0.00025648289010860026,0.001910134102217853,0.5415911078453064,0.038278575986623764,0.2978139817714691,Asian,White
Steven, Spielberg,0.9983680844306946,1.36542075779289e-06,1.564077933835506e-06,4.7198568609019276e-07,7.537665283052775e-07,0.0016041416674852371,2.3668222638661973e-05,White,White
Amanda, Plummer,0.33261653780937195,0.00023117565433494747,0.00048326884279958904,0.00019654512288980186,0.001892606494948268,0.6546673774719238,0.009912468492984772,Middle Eastern,White
Cate, Blanchett,0.995989978313446,1.5080387356647407e-06,2.741661410254892e-05,5.7707243286131416e-06,3.6344517866382375e-06,0.003739292500540614,0.00023239980509970337,White,White
Aubrey, Plaza,0.17823612689971924,0.0314815528690815,0.00013454210420604795,8.52427474455908e-05,0.003433316247537732,0.5746351480484009,0.211994007229805,Middle Eastern,Latino_Hispanic
Harrison, Ford,0.2722334861755371,3.69613508155453e-06,1.2617229913303163e-05,1.6857638911460526e-05,0.00019202766998205334,0.7264240980148315,0.001117268344387412,Middle Eastern,White
Nicolas, Cage,0.7124079465866089,0.00023180402058642358,0.0010301703587174416,0.0007522758678533137,0.0038920026272535324,0.2561633586883545,0.025522354990243912,White,White
Ana, de Armas,0.24902169406414032,0.001896442729048431,0.0023015185724943876,0.0024030175991356373,0.011033348739147186,0.452913761138916,0.28043022751808167,Middle Eastern,Latino_Hispanic
Reese, Witherspoon,0.9504165053367615,0.00018701616500038654,9.758811938809231e-05,6.315446808002889e-05,0.00010424046195112169,0.011316955089569092,0.037814583629369736,White,White
Lizzy, Caplan,0.4558093547821045,0.010399957187473774,0.04041789844632149,0.0112331323325634,0.0263832900673151,0.1893366277217865,0.26641982793807983,White,White
Lashana, Lynch,1.744085966493003e-05,0.9944011569023132,1.839214746723883e-05,0.00020842597587034106,0.0032416093163192272,8.86880443431437e-05,0.0020243688486516476,Black,Black
Victoria, Pedretti,0.9392498135566711,0.0027025057934224606,0.0010222550481557846,0.00018986742361448705,0.0003175868478138,0.042226698249578476,0.01429132092744112,White,White
Thuso, Mbedu,1.0182861842622515e-05,0.9995107650756836,2.1289415599312633e-05,0.00019943951338063926,6.0456644860096276e-05,8.008398253878113e-06,0.00018983794143423438,Black,Black
Lukas, Gage,0.9217175841331482,0.00027862939168699086,0.00019318432896398008,6.708969885949045e-05,0.0009540981845930219,0.07384743541479111,0.0029419753700494766,White,White
M., Night Shyamalan,0.00023011615849100053,0.00731025543063879,3.534329152898863e-06,0.00016967927513178438,0.9823206663131714,0.0005070136394351721,0.00945876631885767,Asian,Asian
Penn, Badgley,0.8584476709365845,5.023207268095575e-05,0.00014929473400115967,7.507025293307379e-05,0.00041290646186098456,0.134060800075531,0.0068040452897548676,White,White
Sadie, Sink,0.7037970423698425,0.003161859465762973,0.15177638828754425,0.010937306098639965,0.007389409001916647,0.085821233689785,0.037116751074790955,White,White
Jennifer, Connelly,0.9324493408203125,2.8360109354252927e-06,1.0812922482728027e-05,5.887120551051339e-06,1.1112519132439047e-05,0.06657517701387405,0.0009448935161344707,White,White
Michelle, Yeoh,0.007094589993357658,0.0005661262548528612,0.7422109842300415,0.2377321720123291,0.0005453154444694519,0.0005653754924423993,0.011285382322967052,Asian,Asian
Colin, Farrell,0.11072225868701935,0.0009083480690605938,2.753107764874585e-05,3.3925512980204076e-05,0.0008947917958721519,0.8636555671691895,0.023757630959153175,Middle Eastern,White
Tom, Hanks,0.6855269074440002,0.002242235466837883,0.008146642707288265,0.004672573879361153,0.0011169998906552792,0.07325230538845062,0.22504228353500366,White,White
Henry, Cavill,0.5585834383964539,0.00020800910715479404,0.00019574201724026352,0.00016707579197827727,0.000527891970705241,0.42409664392471313,0.01622113585472107,White,White
Miles, Teller,0.9564669132232666,7.712313527008519e-05,0.009047872386872768,0.0010368936927989125,0.00015703619283158332,0.028419578447937965,0.004794714506715536,White,White
Ray, Liotta,0.9745537638664246,2.0393028535181656e-05,6.87770007061772e-05,2.0018856957904063e-05,1.6235358998528682e-05,0.023599855601787567,0.0017209098441526294,White,White
Keanu, Reeves,0.13444530963897705,4.9591457354836166e-05,2.807368764479179e-05,9.651480468164664e-06,0.00017986522288993,0.8626580834388733,0.0026294721756130457,Middle Eastern,White/Asian
Zoe, Chao,0.053877588361501694,0.0006093973643146455,0.004593105521053076,0.010427518747746944,0.09005793929100037,0.0261173527687788,0.8143171072006226,Latino_Hispanic,White/Asian
Sylvester, Stallone,0.2831572890281677,4.479413837543689e-05,0.00040162759250961244,0.00022183661349117756,0.000598308106418699,0.698738694190979,0.01683744043111801,Middle Eastern,White
Lily, James,0.40160369873046875,7.783392902638298e-06,0.00011380793148418888,5.230685565038584e-05,0.00010679720435291529,0.593105137348175,0.005010463297367096,Middle Eastern,White
Jennifer, Coolidge,0.7495347857475281,0.00011912790796486661,8.320411143358797e-05,0.00010036722960649058,0.0002734600566327572,0.22603417932987213,0.023854847997426987,White,White
Chase, Stokes,0.5665814280509949,7.600033131893724e-05,0.006446467246860266,0.0006772105116397142,0.0001501157385064289,0.41255465149879456,0.013514114543795586,White,White
Hong, Chau,0.0007731658406555653,1.2230086213094182e-05,0.9430274367332458,0.05498039349913597,5.654519918607548e-05,0.0003511897230055183,0.0007990827434696257,Asian,Asian
Elizabeth, Lail,0.9077833294868469,9.283256804337725e-05,9.896093251882121e-05,6.0086415032856166e-05,8.985430758912116e-05,0.0891282856464386,0.0027466914616525173,White,White
Sebastian, Stan,0.7151877284049988,0.0017917201621457934,0.00010808191291289404,6.290117016760632e-05,0.0024686448741704226,0.18794097006320953,0.09243997931480408,White,White
Jennifer, Lawrence,0.7283611297607422,0.0012100214371457696,0.0001482303923694417,0.0002523184521123767,0.0018688412383198738,0.17807169258594513,0.09008774906396866,White,White
Sophie, Turner,0.9896469712257385,4.697792519436916e-06,2.4624017896712758e-05,4.5264482650964055e-06,5.302613317326177e-06,0.009470143355429173,0.0008438171935267746,White,White
Riley, Keough,0.9967945218086243,9.602039426681586e-06,6.636360194534063e-05,6.3116308410826605e-06,6.41695760350558e-06,0.002596249571070075,0.0005205681081861258,White,White
Jeffrey, Pierce,0.46881258487701416,9.297154974774458e-06,1.4078319509280846e-05,8.969938789959997e-06,0.0002466171281412244,0.5297211408615112,0.0011873537441715598,Middle Eastern,White/Latino_Hispanic
Emma, Watson,0.9952127933502197,1.4657766769232694e-06,2.988666165038012e-05,9.934626177710015e-06,6.972405572014395e-06,0.004195340443402529,0.0005436514620669186,White,White
Victoria, Justice,0.6290078163146973,0.0010755606926977634,0.10738447308540344,0.025254391133785248,0.005008871667087078,0.10575763136148453,0.12651121616363525,White,White/Latino_Hispanic
Christian, Bale,0.9551591873168945,1.2586337106768042e-05,1.1225425623706542e-05,1.3879143807571381e-05,0.0005832534516230226,0.03597680479288101,0.008243131451308727,White,White
Sofia, Boutella,0.9385049939155579,6.68946813675575e-06,0.0009830855997279286,0.0001242495491169393,0.00014842062955722213,0.0566638708114624,0.0035687321797013283,White,White/Middle Eastern
Dakota, Fanning,0.9989884495735168,7.608709893247578e-06,2.2899183022673242e-05,9.964473065338098e-06,5.850118668604409e-06,0.0006480087176896632,0.00031725235749036074,White,White
Haley, Lu Richardson,0.8648962378501892,1.1258591257501394e-05,0.00011858290963573381,2.2816890123067424e-05,0.00010973131429636851,0.13042405247688293,0.00441731046885252,White,White
Stefanie, Martini,0.9709983468055725,0.00021942215971648693,2.1602023480227217e-05,1.3254573786980473e-05,0.00033518645795993507,0.018138166517019272,0.010274087078869343,White,White
Emma, Mackey,0.5733481645584106,0.0003020506992470473,0.0003781794512178749,0.0005013923509977758,0.00033123642788268626,0.37975209951400757,0.04538685455918312,White,White
Melanie, Laurent,0.2762910723686218,0.015119881369173527,0.5001345276832581,0.18632343411445618,0.0022627045400440693,0.003802246879786253,0.016066081821918488,Asian,White
Christoph, Waltz,0.9374805688858032,3.988789103459567e-05,0.00025416084099560976,6.827474135207012e-05,3.162182110827416e-05,0.056143853813409805,0.005981623660773039,White,White
Sosie, Bacon,0.5631482005119324,0.00019953399896621704,0.001686308765783906,0.000430821644840762,0.00020660809241235256,0.43202969431877136,0.002298858482390642,White,White
Scout, Taylor-Compton,0.11502082645893097,4.0335653466172516e-05,0.00017327489331364632,0.00015879124111961573,0.00119208253454417,0.8714247345924377,0.011989868246018887,Middle Eastern,White
Michael, B. Jordan,0.0001269745989702642,0.9938702583312988,6.209204002516344e-05,0.00035432478762231767,0.0023082515690475702,0.00030830694595351815,0.0029697243589907885,Black,Black
Todd, Stashwick,0.15974164009094238,7.620763790328056e-05,5.775485988124274e-05,6.726108404109254e-05,0.0033982591703534126,0.817283034324646,0.019375810399651527,Middle Eastern,White
Hayden, Panettiere,0.9813918471336365,3.787248351727612e-05,1.319020248047309e-05,1.040884671965614e-05,3.2906005799304694e-05,0.015767868608236313,0.0027458479162305593,White,White
Cherry, Jones,0.8527659177780151,1.644438088987954e-05,0.00011871047172462568,5.49647375009954e-05,5.2104369387961924e-05,0.13802796602249146,0.008963950909674168,White,White
Gerard, Butler,0.9450345039367676,3.1797962947166525e-06,2.6578836695989594e-06,3.3561075269972207e-06,2.2158867068355903e-05,0.054746974259614944,0.0001872594584710896,White,White
Jesse, Williams,0.5908085703849792,0.0008340075146406889,9.770426549948752e-05,8.226605859817937e-05,0.003536148462444544,0.30519899725914,0.09944232553243637,White,White/Black
Jessica, Williams,0.01670021004974842,0.08146505802869797,0.011311273090541363,0.0933803841471672,0.0792582631111145,0.13836629688739777,0.5795184969902039,Latino_Hispanic,Black
Ellen, Barkin,0.9995062351226807,5.862555667590641e-07,3.166106398566626e-05,2.2226502096600598e-06,5.246587306828587e-07,0.00037346480530686677,8.533743675798178e-05,White,White
Daniel, Radcliffe,0.23663149774074554,2.1865755115868524e-05,2.0845356630161405e-05,6.062810371076921e-06,0.0012929723598062992,0.7585813999176025,0.0034453540574759245,Middle Eastern,White
Harry, Melling,0.9976425766944885,2.687846460958099e-07,6.193105946294963e-06,5.029932026445749e-07,1.9086653537669918e-06,0.0022632572799921036,8.53894671308808e-05,White,White
Dwayne, Johnson,0.0076232668943703175,0.1012757197022438,0.17132918536663055,0.606939435005188,0.008934317156672478,0.00529800821095705,0.09860008209943771,Asian,Black/Native Hawaiian
Hannah, John-Kamen,0.249854177236557,0.0028163541574031115,0.017346318811178207,0.008987429551780224,0.0029627422336488962,0.65639728307724,0.061635684221982956,Middle Eastern,White/Black
Andrea, Savage,0.8075940608978271,0.0001511501905042678,0.0004203924909234047,0.00012767133011948317,0.00039052823558449745,0.17396099865436554,0.017355304211378098,White,White
Denzel, Washington,2.2803882529842667e-05,0.9981065988540649,5.8931935200234875e-05,0.0004429979308042675,7.657113019376993e-05,3.420657230890356e-05,0.0012578803580254316,Black,Black
Ryan, Reynolds,0.7871275544166565,3.0071196306380443e-05,1.5073190297698602e-05,6.343735549307894e-06,4.37062481069006e-05,0.21140800416469574,0.0013692463980987668,White,White
Adam, Driver,0.9283134341239929,7.332936093007447e-06,2.849920383596327e-05,8.768836778472178e-06,1.4397172890312504e-05,0.07004684954881668,0.0015805959701538086,White,White
Christina, Ricci,0.9764960408210754,2.9342885682126507e-05,0.00030012259958311915,0.00011348939733579755,0.0002544376184232533,0.008590666577219963,0.01421586237847805,White,White
Tommi, Rose,0.7189055681228638,0.0002189083315897733,0.0010632422054186463,0.0012264307588338852,0.0007751823868602514,0.22950796782970428,0.048302680253982544,White,White
Karen, Gillan,0.9997256398200989,2.6298960165149765e-07,1.2173796676506754e-05,1.0704683290896355e-06,5.530889666260919e-07,0.00020026540732942522,6.006931289448403e-05,White,White
Brie, Larson,0.9554997086524963,6.325913273030892e-05,3.078235386055894e-05,9.145582225755788e-06,4.755023110192269e-05,0.042817216366529465,0.001532231573946774,White,White
Sandra, Bullock,0.9468806385993958,5.8017765695694834e-05,0.00022691857884638011,0.00014708054368384182,9.99750554910861e-05,0.04305120185017586,0.009536165744066238,White,White
Emilia, Jones,0.9342990517616272,3.343011030665366e-06,0.00016815778508316725,6.079181912355125e-05,0.0004104735853616148,0.05987924709916115,0.00517890602350235,White,White
Helen, Mirren,0.9773543477058411,6.039898289600387e-05,0.0024725247640162706,0.00048136571422219276,5.119922207086347e-05,0.01454432774335146,0.005035772453993559,White,White
Julianne, Moore,0.9999136924743652,1.2228461798713397e-07,2.8909915272379294e-05,2.2257202090258943e-06,2.1402124161795655e-07,3.64608240488451e-05,1.835333569033537e-05,White,White
Timothee, Chalamet,0.6890813112258911,5.297799361869693e-05,0.0002204063202952966,0.0001892576110549271,0.0018817721866071224,0.27061927318573,0.03795493766665459,White,White
Kelly, Macdonald,0.9891056418418884,2.5627809918660205e-06,2.4849789042491466e-05,2.0651327758969273e-06,3.1615143143426394e-06,0.010055884718894958,0.0008058214443735778,White,White
Tracy, Spiridakos,0.9972547888755798,7.832204573787749e-06,8.027419426070992e-06,1.3808797802994377e-06,7.85265569902549e-07,0.0025202587712556124,0.00020694696286227554,White,White
Juno, Temple,0.9876313805580139,1.4632472812081687e-05,0.00011148654448334128,2.3085758584784344e-05,4.39428877143655e-05,0.010873081162571907,0.0013024386717006564,White,White
Paul, Mescal,0.97847580909729,2.699047456644621e-07,2.1432329049275722e-06,5.89723583743762e-07,8.293063729070127e-07,0.02145487815141678,6.552781269419938e-05,White,White
Holliday, Grainger,0.9754659533500671,2.2415106286644004e-06,0.00015590306429658085,1.9626882931333967e-05,7.053599347273121e-06,0.02388731949031353,0.00046200508950278163,White,White
Brianne, Howey,0.9671599864959717,5.190378942643292e-05,8.39496078697266e-06,2.0939198748237686e-06,1.4069751159695443e-05,0.025606533512473106,0.007157048210501671,White,White
Kevin, Costner,0.936016321182251,2.577589293650817e-05,2.0039435185026377e-05,1.1883631486853119e-05,0.00015971201355569065,0.06225085258483887,0.0015154341235756874,White,White
Tamzin, Merchant,0.9900482892990112,6.618187398998998e-06,3.2544870919082314e-05,9.799365216167644e-06,2.3551030608359724e-05,0.005157812032848597,0.004721298813819885,White,White
Ben, Barnes,0.390628457069397,0.0005001696990802884,0.008643963374197483,0.007484548259526491,0.00650436244904995,0.45292359590530396,0.13331490755081177,Middle Eastern,White
Viola, Davis,1.4514477697957773e-05,0.9978905320167542,0.00011379150237189606,0.0009028348722495139,8.62384113133885e-05,3.995979568571784e-06,0.0009879841236397624,Black,Black
Lauren, Ash,0.9916184544563293,4.713052931037964e-06,8.17132749943994e-05,1.4264868696045596e-05,3.052398596992134e-06,0.00818300899118185,9.47720545809716e-05,White,White
Kelsey, Asbille,0.0867709219455719,3.3458614780101925e-05,0.0006658309139311314,0.0003644340322352946,0.000342968269251287,0.9000959396362305,0.011726557277143002,Middle Eastern,White/Asian
Jason, Statham,0.5227945446968079,0.0004295301914680749,0.00018105214985553175,0.00013976782793179154,0.00041017262265086174,0.46283143758773804,0.013213449157774448,White,White
Mary, Elizabeth Winstead,0.9835878014564514,5.096718268760014e-06,9.474336548009887e-05,1.604574208613485e-05,1.8763006664812565e-05,0.014385610818862915,0.00189204141497612,White,White
Luke, Grimes,0.8054183125495911,0.0009051360539160669,0.051663290709257126,0.0040818750858306885,0.00046420388389378786,0.1275605708360672,0.00990663468837738,White,White
Jay, Hernandez,0.008369545452296734,0.0023264684714376926,0.0008346680551767349,0.0013082673540338874,0.009476307779550552,0.9483377933502197,0.029346967115998268,Middle Eastern,Latino_Hispanic
Elizabeth, Debicki,0.9995263814926147,2.4183541427191813e-06,1.0441686754347757e-05,4.741823147469404e-07,6.264826879487373e-07,0.00039180030580610037,6.792737985961139e-05,White,White
